timestep,seed_ratio,claim_step,replicate,support_ratio
3,0.25,6,0,0.1731530581217079
4,0.25,6,0,0.2132437029861095
5,0.25,6,0,0.270565977374808
6,0.25,6,0,0.37914243291799365
7,0.25,6,0,0.48733358732613774
8,0.25,6,0,0.5879428405424599
9,0.25,6,0,0.6808789174755305
10,0.25,6,0,0.7609782160514889
11,0.25,6,0,0.8085468849539533
12,0.25,6,0,0.8653349675418964
1,0.25,6,1,0.11630827076376292
2,0.25,6,1,0.14439289059581958
3,0.25,6,1,0.19147706512216775
4,0.25,6,1,0.23655185318325947
5,0.25,6,1,0.2845062485057965
6,0.25,6,1,0.37895863260734963
7,0.25,6,1,0.4914511126171774
8,0.25,6,1,0.5958812962710098
9,0.25,6,1,0.6880220880269968
10,0.25,6,1,0.7604277656951612
11,0.25,6,1,0.8253862829208175
12,0.25,6,1,0.8584528298258333
1,0.25,6,2,0.11493104135270736
2,0.25,6,2,0.1409622722841552
3,0.25,6,2,0.18044681954393244
4,0.25,6,2,0.2267066028460916
5,0.25,6,2,0.2633405858870402
6,0.25,6,2,0.3323761039266786
7,0.25,6,2,0.42308131980403396
8,0.25,6,2,0.5411087279983162
9,0.25,6,2,0.633807610665699
10,0.25,6,2,0.7049606473172605
11,0.25,6,2,0.7793990411022996
12,0.25,6,2,0.8337877285105376
1,0.25,6,3,0.13452769626657268
2,0.25,6,3,0.1800149769891839
3,0.25,6,3,0.2315793222614944
4,0.25,6,3,0.26405466327619664
5,0.25,6,3,0.3220392144304408
6,0.25,6,3,0.4097671076846942
7,0.25,6,3,0.5130874674643402
8,0.25,6,3,0.6107883790076885
9,0.25,6,3,0.6907427937966111
10,0.25,6,3,0.7456439857576567
11,0.25,6,3,0.8044699776551314
12,0.25,6,3,0.8348162451610802
1,0.25,6,4,0.1135142255047772
2,0.25,6,4,0.14115952864152537
3,0.25,6,4,0.15967688019541876
4,0.25,6,4,0.17347283203527897
5,0.25,6,4,0.20758480934508508
6,0.25,6,4,0.2901575427224497
7,0.25,6,4,0.3833723735150059
8,0.25,6,4,0.48021539272761626
9,0.25,6,4,0.5949808294240386
10,0.25,6,4,0.6971478890334136
11,0.25,6,4,0.7748990054233285
12,0.25,6,4,0.8244804294620977
1,0.25,6,5,0.1269882154871672
2,0.25,6,5,0.15952331843199116
3,0.25,6,5,0.1863380507014646
4,0.25,6,5,0.2223396549396732
5,0.25,6,5,0.2684487533645562
6,0.25,6,5,0.35836531569637375
7,0.25,6,5,0.46966049159136514
8,0.25,6,5,0.5805936455549244
9,0.25,6,5,0.667202463523193
10,0.25,6,5,0.748602818137407
11,0.25,6,5,0.8158957904205557
12,0.25,6,5,0.8522815692412848
1,0.25,6,6,0.11979345887566975
2,0.25,6,6,0.13929187395317694
3,0.25,6,6,0.18012563550622254
4,0.25,6,6,0.21342749078269077
5,0.25,6,6,0.24731825095808163
6,0.25,6,6,0.337966941630064
7,0.25,6,6,0.4468315212764144
8,0.25,6,6,0.5587414134506732
9,0.25,6,6,0.6619101431974532
10,0.25,6,6,0.7457470959504597
11,0.25,6,6,0.8135312463050588
12,0.25,6,6,0.8374029510238266
1,0.25,6,7,0.11810778763263735
2,0.25,6,7,0.13814034690036295
3,0.25,6,7,0.17973962711602381
4,0.25,6,7,0.22926451991141295
5,0.25,6,7,0.26379814483161224
6,0.25,6,7,0.3570069994681535
7,0.25,6,7,0.4539697940231028
8,0.25,6,7,0.559119793350354
9,0.25,6,7,0.6508741985267288
10,0.25,6,7,0.7324763917462073
11,0.25,6,7,0.7928124540186421
12,0.25,6,7,0.8406576234360708
1,0.25,6,8,0.12448165445779556
2,0.25,6,8,0.16505164915731907
3,0.25,6,8,0.201609344769874
4,0.25,6,8,0.24109901441087933
5,0.25,6,8,0.29048246006141354
6,0.25,6,8,0.3818333246065887
7,0.25,6,8,0.4987187591672806
8,0.25,6,8,0.6081814837601888
9,0.25,6,8,0.686002780843685
10,0.25,6,8,0.7644481419941096
11,0.25,6,8,0.8257345073310532
12,0.25,6,8,0.8604842125272568
1,0.25,6,9,0.11939542100433649
2,0.25,6,9,0.13329093708793566
3,0.25,6,9,0.16517867209607964
4,0.25,6,9,0.21421571800724584
5,0.25,6,9,0.23957812444322585
6,0.25,6,9,0.3213635606251584
7,0.25,6,9,0.43338634186072655
8,0.25,6,9,0.5350806661305983
9,0.25,6,9,0.6355118966122079
10,0.25,6,9,0.7355352682194972
11,0.25,6,9,0.8250134623161521
12,0.25,6,9,0.8582941357835046
1,0.25,6,10,0.11405393541503694
2,0.25,6,10,0.14084571065622298
3,0.25,6,10,0.16482063186458457
4,0.25,6,10,0.18556111028121858
5,0.25,6,10,0.22698689282261775
6,0.25,6,10,0.3082097106564072
7,0.25,6,10,0.3972268215808823
8,0.25,6,10,0.4841088414268621
9,0.25,6,10,0.5866993130992774
10,0.25,6,10,0.6755994425742979
11,0.25,6,10,0.736996133333916
12,0.25,6,10,0.8045167857192869
1,0.25,6,11,0.11681146365703009
2,0.25,6,11,0.14776789017353206
3,0.25,6,11,0.16767581663293687
4,0.25,6,11,0.19715980934620567
5,0.25,6,11,0.24142803941343016
6,0.25,6,11,0.31453561189090085
7,0.25,6,11,0.41788901442003334
8,0.25,6,11,0.5287559546369033
9,0.25,6,11,0.6299782212988342
10,0.25,6,11,0.718267292984186
11,0.25,6,11,0.7892211254766233
12,0.25,6,11,0.8443779456423843
1,0.25,6,12,0.11389069398000928
2,0.25,6,12,0.13988667227018142
3,0.25,6,12,0.16757892813228675
4,0.25,6,12,0.2158837373017779
5,0.25,6,12,0.23490035623523245
6,0.25,6,12,0.32186730492629995
7,0.25,6,12,0.42138523853838217
8,0.25,6,12,0.5229889758593919
9,0.25,6,12,0.6338842548081366
10,0.25,6,12,0.7068162466589395
11,0.25,6,12,0.7734619450748476
12,0.25,6,12,0.8208916587792583
1,0.25,6,13,0.11898926225378692
2,0.25,6,13,0.14623805351405628
3,0.25,6,13,0.17109339709908025
4,0.25,6,13,0.23481598318064645
5,0.25,6,13,0.2753442662813123
6,0.25,6,13,0.36849473082132533
7,0.25,6,13,0.46743776182988567
8,0.25,6,13,0.5792585906909352
9,0.25,6,13,0.6873809083723555
10,0.25,6,13,0.787269553693747
11,0.25,6,13,0.8478346477705502
12,0.25,6,13,0.8638603462807698
1,0.25,6,14,0.10487816907333106
2,0.25,6,14,0.1202746299684875
3,0.25,6,14,0.17256023744313334
4,0.25,6,14,0.21000616693832322
5,0.25,6,14,0.24486128209669616
6,0.25,6,14,0.33100704077398574
7,0.25,6,14,0.42580004765680823
8,0.25,6,14,0.5271819722595084
9,0.25,6,14,0.6383677039879616
10,0.25,6,14,0.708226220334543
11,0.25,6,14,0.7796088725793756
12,0.25,6,14,0.8432035738876863
1,0.25,6,15,0.11757357453460053
2,0.25,6,15,0.17034684228150343
3,0.25,6,15,0.206671066285266
4,0.25,6,15,0.256629308678175
5,0.25,6,15,0.30606854179773363
6,0.25,6,15,0.39160619583922773
7,0.25,6,15,0.4739421891555726
8,0.25,6,15,0.579469666321092
9,0.25,6,15,0.6779187197793166
10,0.25,6,15,0.7484400379896944
11,0.25,6,15,0.8224808318241266
12,0.25,6,15,0.863438454236768
1,0.25,6,16,0.10950963939642251
2,0.25,6,16,0.13796351590663794
3,0.25,6,16,0.16080975203742245
4,0.25,6,16,0.19213096991492482
5,0.25,6,16,0.23934609719722955
6,0.25,6,16,0.3214785988641368
7,0.25,6,16,0.40156254131555985
8,0.25,6,16,0.5133953905094163
9,0.25,6,16,0.5951524148805394
10,0.25,6,16,0.7007271240405695
11,0.25,6,16,0.7589994088429963
12,0.25,6,16,0.8240160314773076
1,0.25,6,17,0.12531319275946662
2,0.25,6,17,0.15710161732377304
3,0.25,6,17,0.19795074377302593
4,0.25,6,17,0.23960184744964869
5,0.25,6,17,0.29991509355396906
6,0.25,6,17,0.4070652693144123
7,0.25,6,17,0.5026083349402309
8,0.25,6,17,0.6102675790759494
9,0.25,6,17,0.7021294451924006
10,0.25,6,17,0.7660828430192237
11,0.25,6,17,0.8196972473283396
12,0.25,6,17,0.8459366567880732
1,0.25,6,18,0.12526852804925823
2,0.25,6,18,0.16419109369937898
3,0.25,6,18,0.1939443218997671
4,0.25,6,18,0.23923787495779364
5,0.25,6,18,0.27766933537183197
6,0.25,6,18,0.3672617716206727
7,0.25,6,18,0.4550121725983673
8,0.25,6,18,0.5654697976118437
9,0.25,6,18,0.6732288026337855
10,0.25,6,18,0.7480277007686249
11,0.25,6,18,0.794477453345692
12,0.25,6,18,0.8456481248254902
1,0.25,6,19,0.11168105151563312
2,0.25,6,19,0.1332114252202673
3,0.25,6,19,0.15295546025170426
4,0.25,6,19,0.1855821214905625
5,0.25,6,19,0.22862685673499653
6,0.25,6,19,0.31638646014716837
7,0.25,6,19,0.3973306907203959
8,0.25,6,19,0.5113431035689394
9,0.25,6,19,0.6045313214376348
10,0.25,6,19,0.6934753240630195
11,0.25,6,19,0.7814778591899719
12,0.25,6,19,0.8325443163806558
1,0.25,6,20,0.11310388615182562
2,0.25,6,20,0.1302538295846487
3,0.25,6,20,0.15120683080672956
4,0.25,6,20,0.19362814230276973
5,0.25,6,20,0.22525386925182309
6,0.25,6,20,0.3122449260552446
7,0.25,6,20,0.3988018422118578
8,0.25,6,20,0.5044015771755577
9,0.25,6,20,0.6056073390254513
10,0.25,6,20,0.6937130011055778
11,0.25,6,20,0.7779029810187338
12,0.25,6,20,0.8441608719534639
1,0.25,6,21,0.1275506356146488
2,0.25,6,21,0.1714531290245207
3,0.25,6,21,0.21951851127584276
4,0.25,6,21,0.27350416873595335
5,0.25,6,21,0.3193597643046447
6,0.25,6,21,0.3959092241980676
7,0.25,6,21,0.5007035773190358
8,0.25,6,21,0.6105468915923322
9,0.25,6,21,0.6921741419007127
10,0.25,6,21,0.7669306328049973
11,0.25,6,21,0.8270619152133609
12,0.25,6,21,0.8885834040346778
1,0.25,6,22,0.1135831190275466
2,0.25,6,22,0.14864805859533164
3,0.25,6,22,0.1711374324562625
4,0.25,6,22,0.21226489984285313
5,0.25,6,22,0.26024470127425686
6,0.25,6,22,0.35837974747881507
7,0.25,6,22,0.4788633489252703
8,0.25,6,22,0.5854421122931633
9,0.25,6,22,0.6752770465565763
10,0.25,6,22,0.7558120025186241
11,0.25,6,22,0.8086950617070849
12,0.25,6,22,0.8404324690549987
1,0.25,6,23,0.11980116687537515
2,0.25,6,23,0.14579489486489894
3,0.25,6,23,0.15580766581815791
4,0.25,6,23,0.18615395058043807
5,0.25,6,23,0.2008257522048854
6,0.25,6,23,0.2704655088709065
7,0.25,6,23,0.37858631421368677
8,0.25,6,23,0.4924768684330641
9,0.25,6,23,0.6009965464512447
10,0.25,6,23,0.6948682823627231
11,0.25,6,23,0.7707453327764795
12,0.25,6,23,0.8179507469332422
1,0.25,6,24,0.10064651660149168
2,0.25,6,24,0.1495459811904463
3,0.25,6,24,0.17300115877094505
4,0.25,6,24,0.21857105757292705
5,0.25,6,24,0.2681167541507773
6,0.25,6,24,0.35256272463842037
7,0.25,6,24,0.455176140477087
8,0.25,6,24,0.5649203349867458
9,0.25,6,24,0.6534762494604183
10,0.25,6,24,0.7488381321311782
11,0.25,6,24,0.8110538320743718
12,0.25,6,24,0.856620604739946
1,0.25,6,25,0.11828863715406793
2,0.25,6,25,0.13851274351942736
3,0.25,6,25,0.17153646353263077
4,0.25,6,25,0.2176226407749481
5,0.25,6,25,0.26651185326832066
6,0.25,6,25,0.347863904267948
7,0.25,6,25,0.45440321196385663
8,0.25,6,25,0.5823298529932318
9,0.25,6,25,0.6860122783060197
10,0.25,6,25,0.7539196154901737
11,0.25,6,25,0.8103667989706783
12,0.25,6,25,0.853309668409969
1,0.25,6,26,0.13271202935424165
2,0.25,6,26,0.1619567934357969
3,0.25,6,26,0.2025890609678466
4,0.25,6,26,0.24550283016376787
5,0.25,6,26,0.28211318461372553
6,0.25,6,26,0.3635637565798049
7,0.25,6,26,0.450696644947465
8,0.25,6,26,0.5659222910535829
9,0.25,6,26,0.663199036308167
10,0.25,6,26,0.7579417593420509
11,0.25,6,26,0.8128807815439997
12,0.25,6,26,0.8391619203686826
1,0.25,6,27,0.1138689973601092
2,0.25,6,27,0.14647824684808183
3,0.25,6,27,0.17727838587934558
4,0.25,6,27,0.20163317847770268
5,0.25,6,27,0.23625335469522052
6,0.25,6,27,0.31791716731261194
7,0.25,6,27,0.412637341762772
8,0.25,6,27,0.5060578879038539
9,0.25,6,27,0.5973869899941493
10,0.25,6,27,0.702809806196334
11,0.25,6,27,0.757939732835939
12,0.25,6,27,0.8016844344349343
1,0.25,6,28,0.12310465260618021
2,0.25,6,28,0.1457384865014781
3,0.25,6,28,0.17609853660463143
4,0.25,6,28,0.21368860473509804
5,0.25,6,28,0.2421300850734576
6,0.25,6,28,0.3226132820782328
7,0.25,6,28,0.43071472225027596
8,0.25,6,28,0.5120843388643151
9,0.25,6,28,0.6109480323810228
10,0.25,6,28,0.7107984627814585
11,0.25,6,28,0.7854824619762971
12,0.25,6,28,0.8352781896231657
1,0.25,6,29,0.11394265685532688
2,0.25,6,29,0.1394122319098894
3,0.25,6,29,0.18188980782761754
4,0.25,6,29,0.1998547088105455
5,0.25,6,29,0.2511121801576037
6,0.25,6,29,0.3315008358030849
7,0.25,6,29,0.4361279865451735
8,0.25,6,29,0.5346156594111792
9,0.25,6,29,0.6426579000366504
10,0.25,6,29,0.7087798956005881
11,0.25,6,29,0.7929575528908553
12,0.25,6,29,0.8364235747635587
1,0.05,9,0,0.04200847148994176
2,0.05,9,0,0.05196121153224808
3,0.05,9,0,0.07251563116387122
4,0.05,9,0,0.07234198652133712
5,0.05,9,0,0.09597558558134618
6,0.05,9,0,0.11125828954740791
7,0.05,9,0,0.12142151192016992
8,0.05,9,0,0.12839815252540457
9,0.05,9,0,0.17542771398888374
10,0.05,9,0,0.22051629003371515
11,0.05,9,0,0.2627253891002812
12,0.05,9,0,0.311313008950874
1,0.05,9,1,0.05659527268546917
2,0.05,9,1,0.06478274452593889
3,0.05,9,1,0.073569952352812
4,0.05,9,1,0.07955954750302303
5,0.05,9,1,0.0914757857759166
6,0.05,9,1,0.10385186411427912
7,0.05,9,1,0.1125959223122573
8,0.05,9,1,0.1323092321773343
9,0.05,9,1,0.1595714312856313
10,0.05,9,1,0.20682873208870267
11,0.05,9,1,0.24452988825514038
12,0.05,9,1,0.2888789471826122
1,0.05,9,2,0.034211633171037245
2,0.05,9,2,0.03344879580772106
3,0.05,9,2,0.026211917780190074
4,0.05,9,2,0.028528304396879887
5,0.05,9,2,0.019172314459110423
6,0.05,9,2,0.02134137891038191
7,0.05,9,2,0.012129024273257294
8,0.05,9,2,0.02591413945902427
9,0.05,9,2,0.05275586070398805
10,0.05,9,2,0.06999941062226535
11,0.05,9,2,0.10516386161003144
12,0.05,9,2,0.1396754303696123
1,0.05,9,3,0.03139667291562209
2,0.05,9,3,0.03201298443058589
3,0.05,9,3,0.027937243996636975
4,0.05,9,3,0.02234530039361489
5,0.05,9,3,0.024704797340028086
6,0.05,9,3,0.03389546106435483
7,0.05,9,3,0.05064911921619102
8,0.05,9,3,0.08269669203563218
9,0.05,9,3,0.09053637912424124
10,0.05,9,3,0.1233741516634807
11,0.05,9,3,0.1549815057077371
12,0.05,9,3,0.19783037018965846
1,0.05,9,4,0.04335457372560683
2,0.05,9,4,0.06672425492193568
3,0.05,9,4,0.08203561270482598
4,0.05,9,4,0.1074312607132604
5,0.05,9,4,0.10941879330294924
6,0.05,9,4,0.11531517211752693
7,0.05,9,4,0.11710936700712435
8,0.05,9,4,0.12592110656747468
9,0.05,9,4,0.1650465776681171
10,0.05,9,4,0.20711413558680805
11,0.05,9,4,0.2706471327884065
12,0.05,9,4,0.336071051907755
1,0.05,9,5,0.028045072395596282
2,0.05,9,5,0.029410421517890806
3,0.05,9,5,0.041662096702904695
4,0.05,9,5,0.05730265841184558
5,0.05,9,5,0.06988457085775115
6,0.05,9,5,0.06527122721149631
7,0.05,9,5,0.07878591794547106
8,0.05,9,5,0.09442448882521173
9,0.05,9,5,0.11534599286896596
10,0.05,9,5,0.1274851047726585
11,0.05,9,5,0.15024174836291843
12,0.05,9,5,0.17954558126641051
1,0.05,9,6,0.04040242734000945
2,0.05,9,6,0.05511310253689812
3,0.05,9,6,0.06803016473497006
4,0.05,9,6,0.07731879362030089
5,0.05,9,6,0.06257573974902089
6,0.05,9,6,0.07508145725745714
7,0.05,9,6,0.07250587345000814
8,0.05,9,6,0.07633324499205073
9,0.05,9,6,0.09435667020491344
10,0.05,9,6,0.11199871155440085
11,0.05,9,6,0.1319062424306327
12,0.05,9,6,0.17489022763430592
1,0.05,9,7,0.03925768889911215
2,0.05,9,7,0.04654694724813904
3,0.05,9,7,0.04351670419927106
4,0.05,9,7,0.05985364019948369
5,0.05,9,7,0.06624820298795464
6,0.05,9,7,0.06328659068457805
7,0.05,9,7,0.0686311089405961
8,0.05,9,7,0.07061133747251999
9,0.05,9,7,0.0720977611987712
10,0.05,9,7,0.09165025403215434
11,0.05,9,7,0.11832442927441175
12,0.05,9,7,0.15582601565823706
1,0.05,9,8,0.04443914502572403
2,0.05,9,8,0.0662410355699352
3,0.05,9,8,0.09089996664473961
4,0.05,9,8,0.11247601890905216
5,0.05,9,8,0.1328959680517564
6,0.05,9,8,0.14939560512879008
7,0.05,9,8,0.15810646179287208
8,0.05,9,8,0.1651113098406558
9,0.05,9,8,0.19703647646902855
10,0.05,9,8,0.24302233448635738
11,0.05,9,8,0.28389547416666494
12,0.05,9,8,0.33230802973339313
1,0.05,9,9,0.031012867246529803
2,0.05,9,9,0.042870348623091935
3,0.05,9,9,0.049342024376349256
4,0.05,9,9,0.05739122936142567
5,0.05,9,9,0.07439426374722055
6,0.05,9,9,0.09149150249177562
7,0.05,9,9,0.10374050329812573
8,0.05,9,9,0.12180211186000502
9,0.05,9,9,0.14081376205708915
10,0.05,9,9,0.18773769194062945
11,0.05,9,9,0.22595741066190614
12,0.05,9,9,0.27555695602905533
1,0.05,9,10,0.042787884527368224
2,0.05,9,10,0.031740783746832577
3,0.05,9,10,0.04665922176595763
4,0.05,9,10,0.046765703182608524
5,0.05,9,10,0.05273309513555484
6,0.05,9,10,0.09575521140739768
7,0.05,9,10,0.10222207791437436
8,0.05,9,10,0.11264405416105389
9,0.05,9,10,0.12392067054686542
10,0.05,9,10,0.13786332796379375
11,0.05,9,10,0.16038498389995684
12,0.05,9,10,0.1999995873267635
1,0.05,9,11,0.028084366359037605
2,0.05,9,11,0.04678827744798525
3,0.05,9,11,0.04951805585137084
4,0.05,9,11,0.05163429019113467
5,0.05,9,11,0.06160578572944597
6,0.05,9,11,0.06973602458040785
7,0.05,9,11,0.07632722288052105
8,0.05,9,11,0.09039029521482807
9,0.05,9,11,0.10812546724975701
10,0.05,9,11,0.12643601407379718
11,0.05,9,11,0.16410161648618674
12,0.05,9,11,0.19337368120433504
1,0.05,9,12,0.050501630074425874
2,0.05,9,12,0.064446631482938
3,0.05,9,12,0.06485025572763077
4,0.05,9,12,0.08755084686125046
5,0.05,9,12,0.09388813458007945
6,0.05,9,12,0.12514512585856785
7,0.05,9,12,0.14309790906760436
8,0.05,9,12,0.15268822445716057
9,0.05,9,12,0.17123226549117998
10,0.05,9,12,0.20591707186064961
11,0.05,9,12,0.25008598728884607
12,0.05,9,12,0.2922725052028447
1,0.05,9,13,0.036678669509803724
2,0.05,9,13,0.05180749589860366
3,0.05,9,13,0.054355106510756916
4,0.05,9,13,0.05334587855495218
5,0.05,9,13,0.050106213856772906
6,0.05,9,13,0.040263452646706874
7,0.05,9,13,0.031128463891831805
8,0.05,9,13,0.02763690228940142
9,0.05,9,13,0.024493889805698183
10,0.05,9,13,0.02320463115725234
11,0.05,9,13,0.01175421056054956
12,0.05,9,13,0.01574522783200678
1,0.05,9,14,0.03177580444586182
2,0.05,9,14,0.036330540931704826
3,0.05,9,14,0.04533433816355941
4,0.05,9,14,0.06738462029249716
5,0.05,9,14,0.08162611879340645
6,0.05,9,14,0.09380074305922707
7,0.05,9,14,0.10492694401349834
8,0.05,9,14,0.12073445955563772
9,0.05,9,14,0.1533276692633807
10,0.05,9,14,0.15785304976532344
11,0.05,9,14,0.18239734991694356
12,0.05,9,14,0.22870117258067746
1,0.05,9,15,0.023016267844487483
2,0.05,9,15,0.015718425721098044
3,0.05,9,15,0.012997043658046877
4,0.05,9,15,0.006614453289679729
5,0.05,9,15,0.011486959335541079
6,0.05,9,15,0.01095311351432946
7,0.05,9,15,0.008129748697933821
8,0.05,9,15,0.013893559824377278
9,0.05,9,15,0.004927294474091355
10,0.05,9,15,0.006705384960844475
11,0.05,9,15,0.02502109200995129
12,0.05,9,15,0.03519351235355674
1,0.05,9,16,0.04865680926283956
2,0.05,9,16,0.060103633604944834
3,0.05,9,16,0.07919585220183682
4,0.05,9,16,0.094392317660359
5,0.05,9,16,0.10099333237812645
6,0.05,9,16,0.10805512369050226
7,0.05,9,16,0.11947556862568184
8,0.05,9,16,0.13527812908536194
9,0.05,9,16,0.16500666849243875
10,0.05,9,16,0.19280549988782358
11,0.05,9,16,0.23244816405599458
12,0.05,9,16,0.28006672933912535
1,0.05,9,17,0.028443444790932287
2,0.05,9,17,0.024755767063709445
3,0.05,9,17,0.021948710641880958
4,0.05,9,17,0.030035000697317685
5,0.05,9,17,0.0376617647952525
6,0.05,9,17,0.057168961374919815
7,0.05,9,17,0.06388351504147904
8,0.05,9,17,0.07626519060543581
9,0.05,9,17,0.0906401522602414
10,0.05,9,17,0.09963803901340458
11,0.05,9,17,0.1250066410915901
12,0.05,9,17,0.1527353047608094
1,0.05,9,18,0.0316943756809531
2,0.05,9,18,0.043177936943108494
3,0.05,9,18,0.02979293787109089
4,0.05,9,18,0.024276101247998658
5,0.05,9,18,0.035105135499528345
6,0.05,9,18,0.031130718519052566
7,0.05,9,18,0.04896986915700538
8,0.05,9,18,0.05319420011059239
9,0.05,9,18,0.06918696455295428
10,0.05,9,18,0.0887953479755489
11,0.05,9,18,0.10745910520755896
12,0.05,9,18,0.13582160527691428
1,0.05,9,19,0.039537853117855286
2,0.05,9,19,0.06647939486645914
3,0.05,9,19,0.08699768115828221
4,0.05,9,19,0.10925950144493331
5,0.05,9,19,0.12269761710043336
6,0.05,9,19,0.14544292108039059
7,0.05,9,19,0.14934960957019497
8,0.05,9,19,0.1669602828621082
9,0.05,9,19,0.2086351836859957
10,0.05,9,19,0.233946422173263
11,0.05,9,19,0.30257238520608515
12,0.05,9,19,0.36357946045867345
1,0.05,9,20,0.039145979548587624
2,0.05,9,20,0.042932041614640946
3,0.05,9,20,0.03738714559927554
4,0.05,9,20,0.032147720832833904
5,0.05,9,20,0.054366002365102264
6,0.05,9,20,0.081251897324364
7,0.05,9,20,0.10731686682025582
8,0.05,9,20,0.13261623078961018
9,0.05,9,20,0.1631922199895198
10,0.05,9,20,0.2026852199099008
11,0.05,9,20,0.22720119208161493
12,0.05,9,20,0.26147277525452367
1,0.05,9,21,0.0539200068272305
2,0.05,9,21,0.06450331993840747
3,0.05,9,21,0.07302296993492079
4,0.05,9,21,0.07411846690063366
5,0.05,9,21,0.07710365395674805
6,0.05,9,21,0.0811164736044413
7,0.05,9,21,0.09112670020813816
8,0.05,9,21,0.11162355231240594
9,0.05,9,21,0.13660681532186597
10,0.05,9,21,0.16047658014230834
11,0.05,9,21,0.2011335451963375
12,0.05,9,21,0.2512766974569366
1,0.05,9,22,0.024552859688577393
2,0.05,9,22,0.04490101765461718
3,0.05,9,22,0.0602053544594139
4,0.05,9,22,0.054627757324270054
5,0.05,9,22,0.04948115045800639
6,0.05,9,22,0.055263539097854426
7,0.05,9,22,0.058171417298494656
8,0.05,9,22,0.06672746689405128
9,0.05,9,22,0.08317451943677828
10,0.05,9,22,0.08813197621850627
11,0.05,9,22,0.09068699969507288
12,0.05,9,22,0.12059712640789957
1,0.05,9,23,0.028099385968528248
2,0.05,9,23,0.019282307233657692
3,0.05,9,23,0.005308550764698987
4,0.05,9,23,0.0028644179118207788
5,0.05,9,23,0.00960967109100395
6,0.05,9,23,0.001806038474251346
7,0.05,9,23,0.02261269289764839
8,0.05,9,23,0.023501382377784253
9,0.05,9,23,0.036104442034627614
10,0.05,9,23,0.023425110338095887
11,0.05,9,23,0.03284292231533634
12,0.05,9,23,0.054929569813434026
1,0.05,9,24,0.036904362794924685
2,0.05,9,24,0.035880667291227485
3,0.05,9,24,0.04146827393323805
4,0.05,9,24,0.04884107404269017
5,0.05,9,24,0.049136038829111044
6,0.05,9,24,0.07103076363353893
7,0.05,9,24,0.09561235169626639
8,0.05,9,24,0.10580153699736157
9,0.05,9,24,0.12007836868650096
10,0.05,9,24,0.14665119489619952
11,0.05,9,24,0.18823856905844988
12,0.05,9,24,0.21275107990761802
1,0.05,9,25,0.03307998497804171
2,0.05,9,25,0.04962213132616047
3,0.05,9,25,0.06359719040675088
4,0.05,9,25,0.06577161744232088
5,0.05,9,25,0.05870489816501212
6,0.05,9,25,0.06430846421566973
7,0.05,9,25,0.05954891366197099
8,0.05,9,25,0.06760728243422637
9,0.05,9,25,0.09894134872342567
10,0.05,9,25,0.1145956138934902
11,0.05,9,25,0.14930572426879593
12,0.05,9,25,0.16352628444860343
1,0.05,9,26,0.03569797725728675
2,0.05,9,26,0.02142713501618206
3,0.05,9,26,0.034126810815539865
4,0.05,9,26,0.03251053708072208
5,0.05,9,26,0.029514909203728484
6,0.05,9,26,0.034344140283219755
7,0.05,9,26,0.03844190102749165
8,0.05,9,26,0.0365811867255608
9,0.05,9,26,0.05403173863013408
10,0.05,9,26,0.05390843775247814
11,0.05,9,26,0.07828991993774224
12,0.05,9,26,0.09180940307310158
1,0.05,9,27,0.0324766443808871
2,0.05,9,27,0.034088559827028485
3,0.05,9,27,0.030143672700309206
4,0.05,9,27,0.03490985938397552
5,0.05,9,27,0.043774997239313086
6,0.05,9,27,0.053846226149739246
7,0.05,9,27,0.07745951325812772
8,0.05,9,27,0.09247797019549911
9,0.05,9,27,0.11467804246101146
10,0.05,9,27,0.17040746396813392
11,0.05,9,27,0.2175660145566872
12,0.05,9,27,0.25642419960904944
1,0.05,9,28,0.035132952865061594
2,0.05,9,28,0.03989917165337498
3,0.05,9,28,0.04035206737237454
4,0.05,9,28,0.041439127143739776
5,0.05,9,28,0.054217471206734695
6,0.05,9,28,0.06025135376569287
7,0.05,9,28,0.07646414777963677
8,0.05,9,28,0.07760824923555655
9,0.05,9,28,0.10572291711743723
10,0.05,9,28,0.11777601218431935
11,0.05,9,28,0.1447772814961161
12,0.05,9,28,0.15596416513659722
1,0.05,9,29,0.03119677786057299
2,0.05,9,29,0.038989556988827626
3,0.05,9,29,0.044373021262565274
4,0.05,9,29,0.05516230287322622
5,0.05,9,29,0.05489116326794025
6,0.05,9,29,0.06352165208770391
7,0.05,9,29,0.07073899509568377
8,0.05,9,29,0.0846971326466648
9,0.05,9,29,0.12257526248750872
10,0.05,9,29,0.15246966630281164
11,0.05,9,29,0.17603719603304818
12,0.05,9,29,0.21310136829599477
1,0.15,9,0,0.08646195552575886
2,0.15,9,0,0.09755120934956785
3,0.15,9,0,0.12020394938723189
4,0.15,9,0,0.141935113565798
5,0.15,9,0,0.18195384403153392
6,0.15,9,0,0.20991641518907142
7,0.15,9,0,0.2562628612121086
8,0.15,9,0,0.27628769027979994
9,0.15,9,0,0.3562397039061943
10,0.15,9,0,0.42690827021709565
11,0.15,9,0,0.5128829019628327
12,0.15,9,0,0.5984592489579672
1,0.15,9,1,0.06104809269761525
2,0.15,9,1,0.08267737024439498
3,0.15,9,1,0.08108768945771341
4,0.15,9,1,0.09320485895302258
5,0.15,9,1,0.10582277852833263
6,0.15,9,1,0.1336919109125102
7,0.15,9,1,0.15987928671049167
